id_vente;date;id_magasin;id_produit;quantite;Gross_Sales;COGS;marge;temps_livraison_jours;statut_livraison
SAL003495;2026-07-05;STR004;PROD013;3;149.7;66.0;83.7;3;À l'heure
SAL003496;2024-11-16;STR004;PROD001;3;16.5;9.6;6.9;3;À l'heure
SAL003497;2024-04-02;STR009;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL003498;2026-05-21;STR008;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003499;2024-04-08;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003500;2024-08-12;STR001;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL003501;2026-05-01;STR002;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL003502;2025-03-16;STR006;PROD001;2;11.0;6.4;4.6;2;À l'heure
SAL003503;2025-12-20;STR002;PROD005;1;59.9;25.0;34.9;4;En retard
SAL003504;2025-08-07;STR010;PROD003;12;40.8;21.6;19.2;1;À l'heure
SAL003505;2024-03-04;STR005;PROD002;9;19.8;9.9;9.9;5;En retard
SAL003506;2026-02-06;STR005;PROD011;2;25.0;8.0;17.0;1;À l'heure
SAL003507;2025-07-13;STR006;PROD008;3;45.0;18.0;27.0;2;À l'heure
SAL003508;2025-10-31;STR006;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003509;2025-01-02;STR006;PROD010;2;79.8;30.0;49.8;5;En retard
SAL003510;2026-01-13;STR002;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL003511;2025-09-09;STR010;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003512;2026-10-02;STR003;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003513;2026-12-19;STR006;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL003514;2025-05-14;STR008;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL003515;2026-10-03;STR001;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003516;2025-02-14;STR001;PROD002;13;28.6;14.3;14.3;1;À l'heure
SAL003517;2026-10-14;STR002;PROD003;6;20.4;10.8;9.6;2;À l'heure
SAL003518;2025-04-08;STR006;PROD004;3;11.4;6.0;5.4;5;En retard
SAL003519;2025-12-02;STR009;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003520;2024-06-11;STR004;PROD013;1;49.9;22.0;27.9;3;À l'heure
SAL003521;2024-02-29;STR003;PROD003;10;34.0;18.0;16.0;2;À l'heure
SAL003522;2026-11-20;STR008;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003523;2024-11-28;STR010;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL003524;2024-03-16;STR009;PROD005;1;59.9;25.0;34.9;5;En retard
SAL003525;2024-11-12;STR005;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003526;2024-07-08;STR009;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003527;2024-10-22;STR002;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003528;2025-05-15;STR003;PROD010;1;39.9;15.0;24.9;2;À l'heure
SAL003529;2024-06-25;STR007;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL003530;2026-03-10;STR007;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL003531;2026-03-16;STR006;PROD009;3;135.0;54.0;81.0;5;En retard
SAL003532;2026-05-09;STR006;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL003533;2024-08-02;STR002;PROD004;6;22.8;12.0;10.8;1;À l'heure
SAL003534;2025-10-14;STR010;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003535;2025-08-19;STR006;PROD005;1;59.9;25.0;34.9;4;En retard
SAL003536;2024-05-07;STR004;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL003537;2025-07-04;STR003;PROD009;4;180.0;72.0;108.0;3;À l'heure
SAL003538;2025-09-10;STR002;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003539;2024-12-13;STR001;PROD005;1;59.9;25.0;34.9;5;En retard
SAL003540;2024-05-21;STR005;PROD003;10;34.0;18.0;16.0;5;En retard
SAL003541;2026-03-02;STR002;PROD001;6;33.0;19.2;13.8;3;À l'heure
SAL003542;2024-09-01;STR002;PROD011;2;25.0;8.0;17.0;3;À l'heure
SAL003543;2025-12-03;STR007;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL003544;2024-08-01;STR008;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003545;2024-07-18;STR010;PROD009;1;45.0;18.0;27.0;4;En retard
SAL003546;2025-02-08;STR008;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003547;2025-02-24;STR004;PROD012;4;119.6;48.0;71.6;2;À l'heure
SAL003548;2024-01-07;STR001;PROD013;1;49.9;22.0;27.9;5;En retard
SAL003549;2025-08-14;STR007;PROD004;4;15.2;8.0;7.2;1;À l'heure
SAL003550;2024-10-12;STR001;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003551;2025-11-01;STR004;PROD004;1;3.8;2.0;1.8;2;À l'heure
SAL003552;2025-01-23;STR008;PROD002;3;6.6;3.3;3.3;5;En retard
SAL003553;2025-02-19;STR002;PROD012;2;59.8;24.0;35.8;1;À l'heure
SAL003554;2026-02-22;STR006;PROD001;6;33.0;19.2;13.8;4;En retard
SAL003555;2026-10-03;STR006;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL003556;2026-10-11;STR009;PROD004;3;11.4;6.0;5.4;1;À l'heure
SAL003557;2025-03-03;STR005;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003558;2026-10-01;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003559;2024-11-29;STR004;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL003560;2024-09-28;STR005;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL003561;2026-12-02;STR010;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL003562;2024-11-14;STR005;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003563;2025-06-10;STR008;PROD004;3;11.4;6.0;5.4;2;À l'heure
SAL003564;2026-01-29;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003565;2024-11-16;STR008;PROD004;4;15.2;8.0;7.2;3;À l'heure
SAL003566;2026-01-08;STR002;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003567;2026-12-03;STR007;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL003568;2025-03-29;STR008;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL003569;2026-01-15;STR006;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003570;2026-07-17;STR005;PROD013;2;99.8;44.0;55.8;1;À l'heure
SAL003571;2026-04-27;STR009;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL003572;2026-05-17;STR003;PROD011;1;12.5;4.0;8.5;5;En retard
SAL003573;2026-02-12;STR010;PROD001;8;44.0;25.6;18.4;1;À l'heure
SAL003574;2024-03-23;STR004;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003575;2025-06-26;STR009;PROD010;1;39.9;15.0;24.9;2;À l'heure
SAL003576;2024-11-17;STR006;PROD012;1;29.9;12.0;17.9;3;À l'heure
SAL003577;2026-02-24;STR008;PROD010;4;159.6;60.0;99.6;3;À l'heure
SAL003578;2025-06-23;STR007;PROD004;4;15.2;8.0;7.2;4;En retard
SAL003579;2024-09-08;STR002;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL003580;2026-04-15;STR003;PROD007;1;79.9;35.0;44.9;4;En retard
SAL003581;2025-03-24;STR001;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL003582;2025-05-04;STR009;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL003583;2025-04-08;STR007;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003584;2024-11-09;STR001;PROD004;10;38.0;20.0;18.0;2;À l'heure
SAL003585;2025-01-19;STR003;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL003586;2024-10-21;STR004;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003587;2026-09-12;STR004;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL003588;2026-01-31;STR005;PROD008;1;15.0;6.0;9.0;7;En retard
SAL003589;2026-02-07;STR003;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL003590;2024-12-09;STR003;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL003591;2024-05-21;STR001;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL003592;2025-12-18;STR007;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003593;2025-02-09;STR010;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003594;2024-08-15;STR001;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL003595;2025-02-14;STR002;PROD004;4;15.2;8.0;7.2;4;En retard
SAL003596;2026-08-09;STR004;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003597;2026-06-16;STR004;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003598;2025-11-21;STR005;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL003599;2026-05-27;STR002;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL003600;2026-02-25;STR004;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003601;2024-03-02;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL003602;2026-05-28;STR002;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003603;2024-12-21;STR001;PROD004;13;49.4;26.0;23.4;2;À l'heure
SAL003604;2024-03-11;STR010;PROD002;2;4.4;2.2;2.2;2;À l'heure
SAL003605;2024-09-19;STR010;PROD003;2;6.8;3.6;3.2;1;À l'heure
SAL003606;2024-11-01;STR004;PROD002;10;22.0;11.0;11.0;3;À l'heure
SAL003607;2025-07-11;STR004;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003608;2026-01-31;STR007;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003609;2025-08-10;STR010;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL003610;2024-03-14;STR009;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003611;2024-05-21;STR009;PROD002;3;6.6;3.3;3.3;1;À l'heure
SAL003612;2024-04-11;STR005;PROD012;2;59.8;24.0;35.8;3;À l'heure
SAL003613;2026-12-24;STR010;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003614;2024-07-11;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL003615;2026-08-10;STR001;PROD004;7;26.6;14.0;12.6;1;À l'heure
SAL003616;2026-12-21;STR006;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003617;2025-02-13;STR002;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL003618;2024-10-26;STR008;PROD002;15;33.0;16.5;16.5;1;À l'heure
SAL003619;2025-03-29;STR009;PROD003;7;23.8;12.6;11.2;1;À l'heure
SAL003620;2025-07-27;STR004;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL003621;2025-09-10;STR005;PROD009;2;90.0;36.0;54.0;5;En retard
SAL003622;2025-09-28;STR008;PROD004;12;45.6;24.0;21.6;1;À l'heure
SAL003623;2024-10-27;STR003;PROD001;3;16.5;9.6;6.9;1;À l'heure
SAL003624;2026-02-17;STR005;PROD001;1;5.5;3.2;2.3;2;À l'heure
SAL003625;2026-09-15;STR003;PROD007;1;79.9;35.0;44.9;5;En retard
SAL003626;2024-07-20;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003627;2025-11-04;STR003;PROD002;12;26.4;13.2;13.2;4;En retard
SAL003628;2024-10-28;STR003;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL003629;2024-12-02;STR007;PROD009;1;45.0;18.0;27.0;5;En retard
SAL003630;2024-02-01;STR007;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003631;2026-02-11;STR007;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL003632;2026-12-07;STR010;PROD003;13;44.2;23.4;20.8;1;À l'heure
SAL003633;2025-10-26;STR008;PROD012;2;59.8;24.0;35.8;1;À l'heure
SAL003634;2024-11-23;STR005;PROD003;5;17.0;9.0;8.0;1;À l'heure
SAL003635;2026-03-07;STR005;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003636;2026-03-24;STR004;PROD004;15;57.0;30.0;27.0;2;À l'heure
SAL003637;2025-10-26;STR007;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL003638;2026-01-15;STR010;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL003639;2026-11-12;STR004;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL003640;2026-07-18;STR002;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL003641;2026-08-20;STR004;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL003642;2025-01-07;STR008;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL003643;2024-10-11;STR009;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003644;2025-06-04;STR003;PROD001;15;82.5;48.0;34.5;1;À l'heure
SAL003645;2025-11-27;STR007;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL003646;2026-03-17;STR009;PROD001;6;33.0;19.2;13.8;3;À l'heure
SAL003647;2025-10-08;STR004;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003648;2024-05-15;STR010;PROD001;9;49.5;28.8;20.7;1;À l'heure
SAL003649;2024-04-05;STR003;PROD003;2;6.8;3.6;3.2;1;À l'heure
SAL003650;2024-09-30;STR005;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL003651;2026-05-27;STR001;PROD005;1;59.9;25.0;34.9;4;En retard
SAL003652;2026-04-29;STR003;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003653;2026-02-22;STR008;PROD007;1;79.9;35.0;44.9;4;En retard
SAL003654;2024-05-11;STR008;PROD010;3;119.7;45.0;74.7;5;En retard
SAL003655;2026-12-03;STR004;PROD008;1;15.0;6.0;9.0;4;En retard
SAL003656;2025-01-07;STR002;PROD012;4;119.6;48.0;71.6;2;À l'heure
SAL003657;2026-03-18;STR008;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL003658;2026-01-13;STR008;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL003659;2024-02-20;STR010;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL003660;2024-02-25;STR004;PROD009;4;180.0;72.0;108.0;3;À l'heure
SAL003661;2026-01-13;STR003;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL003662;2025-03-03;STR002;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL003663;2025-03-18;STR009;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003664;2024-11-21;STR001;PROD004;13;49.4;26.0;23.4;2;À l'heure
SAL003665;2025-10-01;STR007;PROD009;1;45.0;18.0;27.0;4;En retard
SAL003666;2026-04-08;STR005;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003667;2024-03-20;STR008;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003668;2025-04-18;STR004;PROD005;1;59.9;25.0;34.9;5;En retard
SAL003669;2025-01-11;STR007;PROD001;3;16.5;9.6;6.9;3;À l'heure
SAL003670;2026-07-07;STR005;PROD002;6;13.2;6.6;6.6;6;En retard
SAL003671;2024-11-28;STR005;PROD010;3;119.7;45.0;74.7;5;En retard
SAL003672;2025-03-16;STR009;PROD003;4;13.6;7.2;6.4;1;À l'heure
SAL003673;2024-05-05;STR009;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL003674;2024-08-06;STR009;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003675;2026-08-05;STR006;PROD012;2;59.8;24.0;35.8;2;À l'heure
SAL003676;2024-10-04;STR006;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003677;2025-08-17;STR005;PROD011;2;25.0;8.0;17.0;1;À l'heure
SAL003678;2026-07-23;STR009;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL003679;2024-05-20;STR010;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003680;2026-04-25;STR008;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL003681;2026-10-04;STR007;PROD001;1;5.5;3.2;2.3;1;À l'heure
SAL003682;2026-05-26;STR007;PROD012;2;59.8;24.0;35.8;3;À l'heure
SAL003683;2024-04-19;STR006;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL003684;2026-12-11;STR005;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003685;2025-09-04;STR004;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL003686;2025-12-13;STR003;PROD003;3;10.2;5.4;4.8;1;À l'heure
SAL003687;2026-03-06;STR003;PROD003;9;30.6;16.2;14.4;2;À l'heure
SAL003688;2025-12-29;STR006;PROD002;1;2.2;1.1;1.1;1;À l'heure
SAL003689;2026-12-05;STR004;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL003690;2025-05-19;STR006;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL003691;2026-11-06;STR003;PROD002;12;26.4;13.2;13.2;1;À l'heure
SAL003692;2024-11-10;STR004;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL003693;2024-03-17;STR009;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL003694;2026-09-04;STR005;PROD012;2;59.8;24.0;35.8;1;À l'heure
SAL003695;2026-06-17;STR007;PROD010;1;39.9;15.0;24.9;7;En retard
SAL003696;2026-11-13;STR010;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003697;2025-12-12;STR002;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL003698;2026-11-24;STR005;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL003699;2026-05-03;STR009;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003700;2025-12-09;STR003;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL003701;2024-09-21;STR009;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003702;2024-11-28;STR006;PROD013;2;99.8;44.0;55.8;1;À l'heure
SAL003703;2024-07-06;STR004;PROD001;6;33.0;19.2;13.8;1;À l'heure
SAL003704;2026-12-22;STR007;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL003705;2026-03-30;STR008;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL003706;2024-10-25;STR006;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL003707;2024-07-19;STR005;PROD011;3;37.5;12.0;25.5;4;En retard
SAL003708;2024-09-28;STR006;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL003709;2025-06-18;STR005;PROD003;4;13.6;7.2;6.4;4;En retard
SAL003710;2024-01-31;STR008;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003711;2024-03-09;STR001;PROD011;4;50.0;16.0;34.0;2;À l'heure
SAL003712;2026-06-01;STR007;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL003713;2026-08-18;STR010;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL003714;2026-04-06;STR010;PROD011;1;12.5;4.0;8.5;3;À l'heure
SAL003715;2026-07-12;STR002;PROD008;1;15.0;6.0;9.0;3;À l'heure
SAL003716;2026-09-10;STR009;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL003717;2025-04-25;STR001;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003718;2024-10-19;STR010;PROD004;4;15.2;8.0;7.2;2;À l'heure
SAL003719;2024-03-26;STR006;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL003720;2026-11-05;STR009;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL003721;2025-12-28;STR001;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL003722;2025-09-19;STR004;PROD001;9;49.5;28.8;20.7;1;À l'heure
SAL003723;2024-04-27;STR004;PROD002;6;13.2;6.6;6.6;2;À l'heure
SAL003724;2024-09-26;STR009;PROD008;1;15.0;6.0;9.0;3;À l'heure
SAL003725;2026-09-05;STR005;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003726;2026-05-04;STR005;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003727;2024-06-10;STR006;PROD001;2;11.0;6.4;4.6;2;À l'heure
SAL003728;2025-11-30;STR001;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003729;2024-06-15;STR001;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003730;2024-10-26;STR009;PROD012;4;119.6;48.0;71.6;2;À l'heure
SAL003731;2024-01-28;STR003;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003732;2025-07-15;STR004;PROD011;3;37.5;12.0;25.5;4;En retard
SAL003733;2026-06-01;STR001;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL003734;2024-06-04;STR009;PROD003;10;34.0;18.0;16.0;2;À l'heure
SAL003735;2025-10-13;STR008;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL003736;2026-03-31;STR002;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003737;2025-07-14;STR008;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003738;2026-12-21;STR007;PROD002;3;6.6;3.3;3.3;1;À l'heure
SAL003739;2024-11-07;STR006;PROD002;4;8.8;4.4;4.4;2;À l'heure
SAL003740;2025-01-10;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL003741;2024-05-29;STR007;PROD013;1;49.9;22.0;27.9;7;En retard
SAL003742;2025-08-07;STR010;PROD004;15;57.0;30.0;27.0;1;À l'heure
SAL003743;2025-08-03;STR007;PROD004;8;30.4;16.0;14.4;5;En retard
SAL003744;2026-09-03;STR009;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003745;2024-06-25;STR001;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL003746;2024-12-19;STR002;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL003747;2025-05-28;STR009;PROD013;4;199.6;88.0;111.6;2;À l'heure
SAL003748;2024-11-04;STR009;PROD002;1;2.2;1.1;1.1;1;À l'heure
SAL003749;2024-04-28;STR006;PROD003;5;17.0;9.0;8.0;1;À l'heure
SAL003750;2026-02-05;STR006;PROD003;13;44.2;23.4;20.8;2;À l'heure
SAL003751;2026-09-22;STR004;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003752;2026-08-30;STR004;PROD003;3;10.2;5.4;4.8;3;À l'heure
SAL003753;2026-07-04;STR005;PROD011;2;25.0;8.0;17.0;5;En retard
SAL003754;2025-04-22;STR003;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL003755;2025-08-09;STR001;PROD004;13;49.4;26.0;23.4;2;À l'heure
SAL003756;2024-12-16;STR001;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL003757;2024-07-13;STR007;PROD008;3;45.0;18.0;27.0;4;En retard
SAL003758;2025-05-10;STR001;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL003759;2025-05-29;STR001;PROD003;4;13.6;7.2;6.4;1;À l'heure
SAL003760;2025-11-26;STR003;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003761;2024-09-29;STR010;PROD013;2;99.8;44.0;55.8;4;En retard
SAL003762;2026-05-29;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003763;2024-02-21;STR004;PROD007;1;79.9;35.0;44.9;4;En retard
SAL003764;2024-09-19;STR002;PROD002;12;26.4;13.2;13.2;5;En retard
SAL003765;2024-05-12;STR001;PROD003;13;44.2;23.4;20.8;2;À l'heure
SAL003766;2026-09-20;STR003;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL003767;2024-11-05;STR004;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL003768;2024-01-16;STR003;PROD010;4;159.6;60.0;99.6;3;À l'heure
SAL003769;2024-07-13;STR008;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL003770;2024-10-29;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003771;2026-12-07;STR001;PROD002;15;33.0;16.5;16.5;2;À l'heure
SAL003772;2026-04-11;STR002;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL003773;2025-07-15;STR007;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003774;2024-02-10;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003775;2025-06-17;STR008;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL003776;2025-01-05;STR003;PROD003;3;10.2;5.4;4.8;2;À l'heure
SAL003777;2025-05-31;STR006;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL003778;2025-10-18;STR009;PROD001;3;16.5;9.6;6.9;3;À l'heure
SAL003779;2025-08-12;STR001;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL003780;2024-08-18;STR001;PROD003;12;40.8;21.6;19.2;1;À l'heure
SAL003781;2026-03-19;STR008;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL003782;2025-04-23;STR003;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL003783;2025-11-05;STR005;PROD004;1;3.8;2.0;1.8;1;À l'heure
SAL003784;2024-10-04;STR001;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL003785;2024-02-22;STR005;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL003786;2026-10-30;STR006;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL003787;2026-01-17;STR008;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL003788;2025-04-08;STR003;PROD001;3;16.5;9.6;6.9;2;À l'heure
SAL003789;2026-01-23;STR003;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003790;2025-08-05;STR010;PROD002;3;6.6;3.3;3.3;3;À l'heure
SAL003791;2024-06-06;STR009;PROD012;1;29.9;12.0;17.9;2;À l'heure
SAL003792;2024-01-19;STR004;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL003793;2024-02-24;STR004;PROD004;8;30.4;16.0;14.4;4;En retard
SAL003794;2025-12-21;STR007;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003795;2026-11-10;STR002;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003796;2026-01-30;STR008;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003797;2026-10-15;STR006;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL003798;2026-03-18;STR003;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL003799;2025-12-23;STR009;PROD002;9;19.8;9.9;9.9;1;À l'heure
SAL003800;2024-10-11;STR005;PROD001;6;33.0;19.2;13.8;4;En retard
SAL003801;2025-05-25;STR008;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL003802;2026-10-18;STR007;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL003803;2024-04-29;STR008;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL003804;2024-04-06;STR007;PROD001;1;5.5;3.2;2.3;5;En retard
SAL003805;2024-04-29;STR003;PROD012;2;59.8;24.0;35.8;2;À l'heure
SAL003806;2025-01-27;STR002;PROD002;5;11.0;5.5;5.5;2;À l'heure
SAL003807;2026-03-04;STR007;PROD011;3;37.5;12.0;25.5;3;À l'heure
SAL003808;2024-08-07;STR003;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL003809;2026-04-18;STR003;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL003810;2024-06-08;STR002;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL003811;2025-09-02;STR004;PROD001;10;55.0;32.0;23.0;1;À l'heure
SAL003812;2025-09-30;STR008;PROD010;3;119.7;45.0;74.7;2;À l'heure
